Time,Year,Month,Day,Hour,Air Temperature,Relative Humidity,Wind Speed,Wind direction,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Horizontal Infrared Radiation Intensity
1994-11-16 00:30:00,1994,11,16,0,25.5,93,1.9,340,0,0,0,407
1994-11-16 01:30:00,1994,11,16,1,25.1,95,2.1,350,0,0,0,402
1994-11-16 02:30:00,1994,11,16,2,25.0,94,2.1,350,0,0,0,401
1994-11-16 03:30:00,1994,11,16,3,24.6,96,1.0,350,0,0,0,402
1994-11-16 04:30:00,1994,11,16,4,24.2,98,0.0,0,0,0,0,400
1994-11-16 05:30:00,1994,11,16,5,24.6,96,0.5,0,0,0,0,402
1994-11-16 06:30:00,1994,11,16,6,25.0,94,1.0,340,1,0,1,408
1994-11-16 07:30:00,1994,11,16,7,25.0,93,1.0,310,50,0,50,407
1994-11-16 08:30:00,1994,11,16,8,26.0,94,1.5,300,173,42,156,419
1994-11-16 09:30:00,1994,11,16,9,27.0,89,2.6,320,236,16,226,432
1994-11-16 10:30:00,1994,11,16,10,27.5,84,2.6,20,195,3,192,443
1994-11-16 11:30:00,1994,11,16,11,27.7,84,3.4,20,231,5,226,445
1994-11-16 12:30:00,1994,11,16,12,27.8,84,4.3,20,248,5,243,436
1994-11-16 13:30:00,1994,11,16,13,28.0,84,5.1,40,244,5,239,437
1994-11-16 14:30:00,1994,11,16,14,27.0,89,3.1,360,220,4,216,432
1994-11-16 15:30:00,1994,11,16,15,27.0,88,2.0,360,177,1,176,431
1994-11-16 16:30:00,1994,11,16,16,27.0,87,1.0,330,119,0,119,425
1994-11-16 17:30:00,1994,11,16,17,26.5,89,1.9,330,92,0,92,417
1994-11-16 18:30:00,1994,11,16,18,26.0,91,2.7,330,13,0,13,407
1994-11-16 19:30:00,1994,11,16,19,25.5,94,3.6,360,0,0,0,397
1994-11-16 20:30:00,1994,11,16,20,25.4,93,2.9,360,0,0,0,400
1994-11-16 21:30:00,1994,11,16,21,25.4,93,2.2,360,0,0,0,400
1994-11-16 22:30:00,1994,11,16,22,25.3,93,1.5,350,0,0,0,403
1994-11-16 23:30:00,1994,11,16,23,25.2,93,1.4,350,0,0,0,402
1994-11-17 00:30:00,1994,11,17,0,25.1,94,1.2,350,0,0,0,399
1994-11-17 01:30:00,1994,11,17,1,25.1,94,1.1,350,0,0,0,398
1994-11-17 02:30:00,1994,11,17,2,25.0,94,1.0,320,0,0,0,398
1994-11-17 03:30:00,1994,11,17,3,24.9,94,1.2,320,0,0,0,397
1994-11-17 04:30:00,1994,11,17,4,24.9,95,1.5,330,0,0,0,393
1994-11-17 05:30:00,1994,11,17,5,25.0,94,1.5,300,0,0,0,398
1994-11-17 06:30:00,1994,11,17,6,25.0,94,1.5,320,1,0,1,398
1994-11-17 07:30:00,1994,11,17,7,25.4,90,2.1,310,49,0,49,403
1994-11-17 08:30:00,1994,11,17,8,26.2,88,2.1,310,206,94,169,408
1994-11-17 09:30:00,1994,11,17,9,26.9,86,2.1,310,373,122,299,412
1994-11-17 10:30:00,1994,11,17,10,27.7,83,2.1,300,511,131,410,417
1994-11-17 11:30:00,1994,11,17,11,26.8,91,1.8,300,507,92,426,416
1994-11-17 12:30:00,1994,11,17,12,26.0,100,1.5,320,411,27,386,412
1994-11-17 13:30:00,1994,11,17,13,26.6,90,3.1,350,243,9,235,418
1994-11-17 14:30:00,1994,11,17,14,26.6,89,2.6,350,366,28,342,417
1994-11-17 15:30:00,1994,11,17,15,26.6,88,2.0,350,390,77,335,417
1994-11-17 16:30:00,1994,11,17,16,26.6,87,1.5,330,315,119,251,417
1994-11-17 17:30:00,1994,11,17,17,26.0,94,0.0,0,145,55,128,411
1994-11-17 18:30:00,1994,11,17,18,25.7,93,0.2,0,15,0,15,406
1994-11-17 19:30:00,1994,11,17,19,25.4,93,0.5,330,0,0,0,396
1994-11-17 20:30:00,1994,11,17,20,25.4,93,0.7,330,0,0,0,396
1994-11-17 21:30:00,1994,11,17,21,25.4,93,0.8,330,0,0,0,396
1994-11-17 22:30:00,1994,11,17,22,25.4,93,1.0,340,0,0,0,391
1994-11-17 23:30:00,1994,11,17,23,25.0,94,2.1,350,0,0,0,389
1994-11-18 00:30:00,1994,11,18,0,25.0,94,1.8,350,0,0,0,389
1994-11-18 01:30:00,1994,11,18,1,25.0,94,1.5,340,0,0,0,389
1994-11-18 02:30:00,1994,11,18,2,24.9,94,1.2,340,0,0,0,388
1994-11-18 03:30:00,1994,11,18,3,24.9,95,0.8,340,0,0,0,388
1994-11-18 04:30:00,1994,11,18,4,24.8,95,0.5,300,0,0,0,388
1994-11-18 05:30:00,1994,11,18,5,24.9,95,0.3,300,0,0,0,394
1994-11-18 06:30:00,1994,11,18,6,25.0,96,0.2,300,1,0,1,394
1994-11-18 07:30:00,1994,11,18,7,25.1,96,0.0,0,49,0,49,395
1994-11-18 08:30:00,1994,11,18,8,25.9,92,0.5,0,205,93,168,407
1994-11-18 09:30:00,1994,11,18,9,26.6,89,1.0,0,371,122,298,417
1994-11-18 10:30:00,1994,11,18,10,27.4,86,1.5,350,510,131,409,427
1994-11-18 11:30:00,1994,11,18,11,28.2,82,2.5,350,507,93,425,432
1994-11-18 12:30:00,1994,11,18,12,29.0,79,3.6,20,411,27,386,436
1994-11-18 13:30:00,1994,11,18,13,27.8,86,2.1,20,243,9,235,425
1994-11-18 14:30:00,1994,11,18,14,27.9,85,2.8,20,219,4,216,421
1994-11-18 15:30:00,1994,11,18,15,28.0,84,3.6,40,177,1,176,419
1994-11-18 16:30:00,1994,11,18,16,27.1,88,1.5,20,119,0,119,406
1994-11-18 17:30:00,1994,11,18,17,27.0,84,1.5,80,55,0,55,405
1994-11-18 18:30:00,1994,11,18,18,26.5,88,0.7,80,6,0,6,402
1994-11-18 19:30:00,1994,11,18,19,26.1,92,0.0,0,0,0,0,401
1994-11-18 20:30:00,1994,11,18,20,26.0,93,0.3,0,0,0,0,400
1994-11-18 21:30:00,1994,11,18,21,25.8,93,0.7,0,0,0,0,399
1994-11-18 22:30:00,1994,11,18,22,25.7,94,1.0,310,0,0,0,393
1994-11-18 23:30:00,1994,11,18,23,26.0,94,0.5,300,0,0,0,401
1994-11-19 00:30:00,1994,11,19,0,25.5,96,0.2,300,0,0,0,402
1994-11-19 01:30:00,1994,11,19,1,25.0,98,0.0,0,0,0,0,402
1994-11-19 02:30:00,1994,11,19,2,25.0,94,0.0,0,0,0,0,404
1994-11-19 03:30:00,1994,11,19,3,25.0,94,0.0,0,0,0,0,404
1994-11-19 04:30:00,1994,11,19,4,24.6,98,0.0,0,0,0,0,406
1994-11-19 05:30:00,1994,11,19,5,25.0,94,0.0,0,0,0,0,404
1994-11-19 06:30:00,1994,11,19,6,25.0,95,0.0,0,0,0,0,398
1994-11-19 07:30:00,1994,11,19,7,25.0,96,0.0,0,48,0,48,389
1994-11-19 08:30:00,1994,11,19,8,26.1,92,0.5,0,203,93,167,401
1994-11-19 09:30:00,1994,11,19,9,27.2,87,1.0,0,370,122,297,414
1994-11-19 10:30:00,1994,11,19,10,28.3,83,1.5,30,508,107,426,424
1994-11-19 11:30:00,1994,11,19,11,28.6,81,2.0,30,604,117,501,425
1994-11-19 12:30:00,1994,11,19,12,29.0,79,2.6,110,649,208,455,428
1994-11-19 13:30:00,1994,11,19,13,28.8,79,3.6,140,640,208,448,426
1994-11-19 14:30:00,1994,11,19,14,29.0,75,3.3,140,578,117,479,423
1994-11-19 15:30:00,1994,11,19,15,29.3,72,2.9,140,466,89,403,417
1994-11-19 16:30:00,1994,11,19,16,29.5,68,2.6,190,316,111,257,411
1994-11-19 17:30:00,1994,11,19,17,29.0,74,0.5,190,146,56,128,410
1994-11-19 18:30:00,1994,11,19,18,27.8,79,0.2,190,16,0,16,403
1994-11-19 19:30:00,1994,11,19,19,26.6,84,0.0,0,0,0,0,397
1994-11-19 20:30:00,1994,11,19,20,26.5,87,0.5,0,0,0,0,397
1994-11-19 21:30:00,1994,11,19,21,26.4,90,1.0,0,0,0,0,397
1994-11-19 22:30:00,1994,11,19,22,26.3,93,1.5,20,0,0,0,397
1994-11-19 23:30:00,1994,11,19,23,26.2,94,1.0,20,0,0,0,396
1994-11-20 00:30:00,1994,11,20,0,26.1,95,0.5,20,0,0,0,396
1994-11-20 01:30:00,1994,11,20,1,26.0,96,0.0,0,0,0,0,396
1994-11-20 02:30:00,1994,11,20,2,25.8,96,0.0,0,0,0,0,394
1994-11-20 03:30:00,1994,11,20,3,25.5,96,0.0,0,0,0,0,392
1994-11-20 04:30:00,1994,11,20,4,25.3,96,0.0,0,0,0,0,391
1994-11-20 05:30:00,1994,11,20,5,25.6,96,0.0,0,0,0,0,393
1994-11-20 06:30:00,1994,11,20,6,26.0,95,0.0,0,0,0,0,395
1994-11-20 07:30:00,1994,11,20,7,26.3,94,0.0,0,47,0,47,397
1994-11-20 08:30:00,1994,11,20,8,27.5,88,0.7,0,202,92,166,409
1994-11-20 09:30:00,1994,11,20,9,28.8,83,1.4,0,368,121,296,424
1994-11-20 10:30:00,1994,11,20,10,30.0,78,2.1,30,507,107,425,434
1994-11-20 11:30:00,1994,11,20,11,30.5,75,2.4,30,742,381,407,434
1994-11-20 12:30:00,1994,11,20,12,31.0,72,2.8,30,887,591,337,433
1994-11-20 13:30:00,1994,11,20,13,31.5,69,3.1,110,925,691,289,431
1994-11-20 14:30:00,1994,11,20,14,32.0,71,5.1,120,833,739,207,439
1994-11-20 15:30:00,1994,11,20,15,31.0,75,6.7,100,672,696,175,434
1994-11-20 16:30:00,1994,11,20,16,30.3,76,6.7,110,455,601,135,433
1994-11-20 17:30:00,1994,11,20,17,29.5,80,5.0,110,211,320,110,425
1994-11-20 18:30:00,1994,11,20,18,28.6,83,3.2,110,23,0,23,415
1994-11-20 19:30:00,1994,11,20,19,27.8,86,1.5,40,0,0,0,405
1994-11-20 20:30:00,1994,11,20,20,27.6,87,1.5,40,0,0,0,404
1994-11-20 21:30:00,1994,11,20,21,27.5,88,1.5,40,0,0,0,404
1994-11-20 22:30:00,1994,11,20,22,27.3,89,1.5,50,0,0,0,402
1994-11-20 23:30:00,1994,11,20,23,26.9,91,1.0,50,0,0,0,406
1994-11-21 00:30:00,1994,11,21,0,26.5,93,0.5,50,0,0,0,408
1994-11-21 01:30:00,1994,11,21,1,26.1,96,0.0,0,0,0,0,409
1994-11-21 02:30:00,1994,11,21,2,25.9,96,0.0,0,0,0,0,404
1994-11-21 03:30:00,1994,11,21,3,25.6,96,0.0,0,0,0,0,398
1994-11-21 04:30:00,1994,11,21,4,25.4,96,0.0,0,0,0,0,392
1994-11-21 05:30:00,1994,11,21,5,25.2,98,0.0,0,0,0,0,391
1994-11-21 06:30:00,1994,11,21,6,25.0,100,0.0,0,1,0,1,390
1994-11-21 07:30:00,1994,11,21,7,26.4,93,0.0,0,65,54,57,397
1994-11-21 08:30:00,1994,11,21,8,27.6,86,1.0,0,263,282,154,409
1994-11-21 09:30:00,1994,11,21,9,28.8,79,2.1,0,435,155,342,423
1994-11-21 10:30:00,1994,11,21,10,30.0,73,3.1,30,506,135,403,433
1994-11-21 11:30:00,1994,11,21,11,30.5,72,2.8,30,602,117,500,436
1994-11-21 12:30:00,1994,11,21,12,30.9,71,2.4,30,647,209,454,438
1994-11-21 13:30:00,1994,11,21,13,31.4,70,2.1,40,638,208,447,442
1994-11-21 14:30:00,1994,11,21,14,33.0,59,4.6,30,577,118,478,446
1994-11-21 15:30:00,1994,11,21,15,32.0,62,4.9,30,466,89,403,436
1994-11-21 16:30:00,1994,11,21,16,31.0,64,5.1,40,316,110,257,426
1994-11-21 17:30:00,1994,11,21,17,30.0,70,3.9,40,147,56,129,421
1994-11-21 18:30:00,1994,11,21,18,29.0,76,2.7,40,16,0,16,416
1994-11-21 19:30:00,1994,11,21,19,28.0,82,1.5,350,0,0,0,405
1994-11-21 20:30:00,1994,11,21,20,27.6,85,1.0,350,0,0,0,403
1994-11-21 21:30:00,1994,11,21,21,27.1,87,0.5,350,0,0,0,401
1994-11-21 22:30:00,1994,11,21,22,26.7,90,0.0,0,0,0,0,399
1994-11-21 23:30:00,1994,11,21,23,26.4,91,0.0,0,0,0,0,397
1994-11-22 00:30:00,1994,11,22,0,26.1,92,0.0,0,0,0,0,395
1994-11-22 01:30:00,1994,11,22,1,25.8,94,0.0,0,0,0,0,394
1994-11-22 02:30:00,1994,11,22,2,25.8,94,0.0,0,0,0,0,399
1994-11-22 03:30:00,1994,11,22,3,25.7,94,0.0,0,0,0,0,406
1994-11-22 04:30:00,1994,11,22,4,25.7,95,0.0,0,0,0,0,409
1994-11-22 05:30:00,1994,11,22,5,26.0,94,0.0,0,0,0,0,408
1994-11-22 06:30:00,1994,11,22,6,26.2,93,0.0,0,0,0,0,402
1994-11-22 07:30:00,1994,11,22,7,26.5,92,0.0,0,46,0,46,398
1994-11-22 08:30:00,1994,11,22,8,27.7,85,0.7,0,200,91,165,410
1994-11-22 09:30:00,1994,11,22,9,29.0,79,1.5,10,366,121,294,421
1994-11-22 10:30:00,1994,11,22,10,26.0,95,2.1,20,504,107,423,408
1994-11-22 11:30:00,1994,11,22,11,28.0,84,3.1,10,601,117,498,419
1994-11-22 12:30:00,1994,11,22,12,27.5,86,3.1,10,646,209,453,416
1994-11-22 13:30:00,1994,11,22,13,27.1,88,3.1,360,638,208,446,414
1994-11-22 14:30:00,1994,11,22,14,26.1,92,3.1,360,482,93,403,408
1994-11-22 15:30:00,1994,11,22,15,25.2,96,3.1,360,294,19,280,403
1994-11-22 16:30:00,1994,11,22,16,24.2,99,3.1,50,120,0,120,397
1994-11-22 17:30:00,1994,11,22,17,24.3,99,2.1,50,56,0,56,394
1994-11-22 18:30:00,1994,11,22,18,24.5,99,1.0,50,6,0,6,395
1994-11-22 19:30:00,1994,11,22,19,24.6,98,0.0,0,0,0,0,392
1994-11-22 20:30:00,1994,11,22,20,24.8,96,0.0,0,0,0,0,397
1994-11-22 21:30:00,1994,11,22,21,25.0,94,0.0,0,0,0,0,401
1994-11-22 22:30:00,1994,11,22,22,25.4,94,0.5,30,0,0,0,407
1994-11-22 23:30:00,1994,11,22,23,25.2,95,0.3,30,0,0,0,403
1994-11-23 00:30:00,1994,11,23,0,25.0,96,0.2,30,0,0,0,394
1994-11-23 01:30:00,1994,11,23,1,24.8,98,0.0,0,0,0,0,388
1994-11-23 02:30:00,1994,11,23,2,24.7,98,0.2,0,0,0,0,388
1994-11-23 03:30:00,1994,11,23,3,24.7,98,0.3,0,0,0,0,388
1994-11-23 04:30:00,1994,11,23,4,24.6,98,0.5,310,0,0,0,387
1994-11-23 05:30:00,1994,11,23,5,24.8,96,0.7,310,0,0,0,388
1994-11-23 06:30:00,1994,11,23,6,25.0,94,1.0,300,0,0,0,389
1994-11-23 07:30:00,1994,11,23,7,25.1,96,1.5,310,45,0,45,390
1994-11-23 08:30:00,1994,11,23,8,27.0,84,1.0,310,199,91,164,399
1994-11-23 09:30:00,1994,11,23,9,27.7,83,1.2,310,365,122,293,404
1994-11-23 10:30:00,1994,11,23,10,28.4,81,1.5,20,503,107,422,408
1994-11-23 11:30:00,1994,11,23,11,28.1,84,1.5,20,600,117,497,412
1994-11-23 12:30:00,1994,11,23,12,27.7,86,1.5,20,645,208,452,414
1994-11-23 13:30:00,1994,11,23,13,27.4,89,1.5,60,636,208,446,416
1994-11-23 14:30:00,1994,11,23,14,29.0,79,2.6,30,575,117,477,428
1994-11-23 15:30:00,1994,11,23,15,29.0,79,2.6,140,465,88,402,428
1994-11-23 16:30:00,1994,11,23,16,29.3,76,3.1,80,315,110,257,433
1994-11-23 17:30:00,1994,11,23,17,26.0,94,2.1,350,147,56,129,411
1994-11-23 18:30:00,1994,11,23,18,25.5,93,2.1,350,16,0,16,407
1994-11-23 19:30:00,1994,11,23,19,25.1,92,2.1,300,0,0,0,401
1994-11-23 20:30:00,1994,11,23,20,25.1,93,1.4,300,0,0,0,398
1994-11-23 21:30:00,1994,11,23,21,25.0,95,0.7,300,0,0,0,394
1994-11-23 22:30:00,1994,11,23,22,25.0,96,0.0,0,0,0,0,389
1994-11-23 23:30:00,1994,11,23,23,25.0,96,0.0,0,0,0,0,389
1994-11-24 00:30:00,1994,11,24,0,25.1,95,0.0,0,0,0,0,389
1994-11-24 01:30:00,1994,11,24,1,25.1,95,0.0,0,0,0,0,389
1994-11-24 02:30:00,1994,11,24,2,24.8,96,0.0,0,0,0,0,388
1994-11-24 03:30:00,1994,11,24,3,24.6,97,0.0,0,0,0,0,387
1994-11-24 04:30:00,1994,11,24,4,24.3,98,0.0,0,0,0,0,385
1994-11-24 05:30:00,1994,11,24,5,24.6,96,0.0,0,0,0,0,387
1994-11-24 06:30:00,1994,11,24,6,25.0,94,0.0,0,0,0,0,389
1994-11-24 07:30:00,1994,11,24,7,26.0,91,0.0,0,45,0,45,394
1994-11-24 08:30:00,1994,11,24,8,27.0,86,0.3,0,198,90,163,405
1994-11-24 09:30:00,1994,11,24,9,28.0,82,0.6,0,363,121,292,411
1994-11-24 10:30:00,1994,11,24,10,29.0,78,0.9,0,502,108,421,421
1994-11-24 11:30:00,1994,11,24,11,30.0,74,1.2,0,599,117,496,430
1994-11-24 12:30:00,1994,11,24,12,31.0,70,1.5,60,644,209,451,436
1994-11-24 13:30:00,1994,11,24,13,29.4,82,5.1,90,635,207,445,431
1994-11-24 14:30:00,1994,11,24,14,29.5,78,3.7,90,574,117,476,428
1994-11-24 15:30:00,1994,11,24,15,29.7,75,2.4,90,465,89,402,425
1994-11-24 16:30:00,1994,11,24,16,29.8,71,1.0,20,316,110,257,420
1994-11-24 17:30:00,1994,11,24,17,28.9,76,0.7,20,148,57,130,415
1994-11-24 18:30:00,1994,11,24,18,27.9,82,0.3,20,16,0,16,410
1994-11-24 19:30:00,1994,11,24,19,27.0,88,0.0,0,0,0,0,400
1994-11-24 20:30:00,1994,11,24,20,26.5,90,0.0,0,0,0,0,398
1994-11-24 21:30:00,1994,11,24,21,26.1,93,0.0,0,0,0,0,395
1994-11-24 22:30:00,1994,11,24,22,25.6,95,0.0,0,0,0,0,393
1994-11-24 23:30:00,1994,11,24,23,25.5,95,0.0,0,0,0,0,392
1994-11-25 00:30:00,1994,11,25,0,25.4,96,0.0,0,0,0,0,392
1994-11-25 01:30:00,1994,11,25,1,25.3,96,0.0,0,0,0,0,391
1994-11-25 02:30:00,1994,11,25,2,25.2,96,0.0,0,0,0,0,390
1994-11-25 03:30:00,1994,11,25,3,25.1,96,0.0,0,0,0,0,390
1994-11-25 04:30:00,1994,11,25,4,25.0,96,0.0,0,0,0,0,389
1994-11-25 05:30:00,1994,11,25,5,25.4,96,0.0,0,0,0,0,392
1994-11-25 06:30:00,1994,11,25,6,25.9,95,0.0,0,0,0,0,395
1994-11-25 07:30:00,1994,11,25,7,26.3,94,0.0,0,44,0,44,397
1994-11-25 08:30:00,1994,11,25,8,27.5,89,1.0,0,196,89,162,409
1994-11-25 09:30:00,1994,11,25,9,28.8,84,2.1,0,361,120,291,421
1994-11-25 10:30:00,1994,11,25,10,30.0,79,3.1,30,500,107,419,431
1994-11-25 11:30:00,1994,11,25,11,30.0,79,2.0,30,596,117,495,435
1994-11-25 12:30:00,1994,11,25,12,30.0,79,1.0,350,642,208,451,435
1994-11-25 13:30:00,1994,11,25,13,27.3,90,4.1,10,635,208,445,422
1994-11-25 14:30:00,1994,11,25,14,28.3,83,3.9,10,574,117,476,424
1994-11-25 15:30:00,1994,11,25,15,29.3,76,3.8,10,465,89,402,429
1994-11-25 16:30:00,1994,11,25,16,30.3,70,3.6,40,316,110,258,431
1994-11-25 17:30:00,1994,11,25,17,29.3,75,2.9,40,148,57,130,422
1994-11-25 18:30:00,1994,11,25,18,28.4,80,2.2,40,17,0,17,413
1994-11-25 19:30:00,1994,11,25,19,27.4,85,1.5,40,0,0,0,402
1994-11-25 20:30:00,1994,11,25,20,27.2,87,1.2,40,0,0,0,402
1994-11-25 21:30:00,1994,11,25,21,27.1,90,0.8,40,0,0,0,401
1994-11-25 22:30:00,1994,11,25,22,26.9,92,0.5,10,0,0,0,401
1994-11-25 23:30:00,1994,11,25,23,26.6,93,0.3,10,0,0,0,399
1994-11-26 00:30:00,1994,11,26,0,26.3,95,0.2,10,0,0,0,397
1994-11-26 01:30:00,1994,11,26,1,26.0,96,0.0,0,0,0,0,396
1994-11-26 02:30:00,1994,11,26,2,25.8,96,0.0,0,0,0,0,394
1994-11-26 03:30:00,1994,11,26,3,25.5,96,0.0,0,0,0,0,392
1994-11-26 04:30:00,1994,11,26,4,25.3,96,0.0,0,0,0,0,391
1994-11-26 05:30:00,1994,11,26,5,25.1,98,0.0,0,0,0,0,390
1994-11-26 06:30:00,1994,11,26,6,25.0,100,0.0,0,0,0,0,390
1994-11-26 07:30:00,1994,11,26,7,25.8,96,0.0,0,43,0,43,394
1994-11-26 08:30:00,1994,11,26,8,27.4,90,0.7,0,195,88,161,409
1994-11-26 09:30:00,1994,11,26,9,29.0,84,1.5,350,360,120,289,426
1994-11-26 10:30:00,1994,11,26,10,30.6,77,4.1,30,499,107,418,438
1994-11-26 11:30:00,1994,11,26,11,30.8,71,4.4,30,596,117,494,438
1994-11-26 12:30:00,1994,11,26,12,31.0,66,4.6,40,644,211,449,438
1994-11-26 13:30:00,1994,11,26,13,30.6,73,3.1,30,635,209,444,437
1994-11-26 14:30:00,1994,11,26,14,30.7,71,3.4,30,574,117,476,434
1994-11-26 15:30:00,1994,11,26,15,30.7,69,3.8,30,465,89,402,430
1994-11-26 16:30:00,1994,11,26,16,30.8,68,4.1,10,317,110,258,426
1994-11-26 17:30:00,1994,11,26,17,29.9,73,3.2,10,149,58,131,421
1994-11-26 18:30:00,1994,11,26,18,29.0,78,2.4,10,17,0,17,417
1994-11-26 19:30:00,1994,11,26,19,28.1,84,1.5,30,0,0,0,406
1994-11-26 20:30:00,1994,11,26,20,27.7,86,1.3,30,0,0,0,405
1994-11-26 21:30:00,1994,11,26,21,27.4,89,1.2,30,0,0,0,403
1994-11-26 22:30:00,1994,11,26,22,27.0,92,1.0,10,0,0,0,401
1994-11-26 23:30:00,1994,11,26,23,27.0,94,0.0,0,0,0,0,402
1994-11-27 00:30:00,1994,11,27,0,26.7,94,0.2,0,0,0,0,400
1994-11-27 01:30:00,1994,11,27,1,26.4,94,0.5,300,0,0,0,398
1994-11-27 02:30:00,1994,11,27,2,26.0,94,0.0,0,0,0,0,395
1994-11-27 03:30:00,1994,11,27,3,26.0,95,0.2,0,0,0,0,395
1994-11-27 04:30:00,1994,11,27,4,26.0,97,0.5,290,0,0,0,396
1994-11-27 05:30:00,1994,11,27,5,26.2,96,0.3,290,0,0,0,402
1994-11-27 06:30:00,1994,11,27,6,26.4,96,0.2,290,0,0,0,404
1994-11-27 07:30:00,1994,11,27,7,26.6,95,0.0,0,42,0,42,405
1994-11-27 08:30:00,1994,11,27,8,27.7,88,0.5,0,194,88,160,415
1994-11-27 09:30:00,1994,11,27,9,28.9,81,1.0,0,359,120,289,421
1994-11-27 10:30:00,1994,11,27,10,30.0,75,1.5,30,498,107,417,430
1994-11-27 11:30:00,1994,11,27,11,30.0,79,1.5,20,594,117,493,428
1994-11-27 12:30:00,1994,11,27,12,30.0,75,2.1,30,642,209,449,427
1994-11-27 13:30:00,1994,11,27,13,29.3,76,1.5,50,635,210,443,418
1994-11-27 14:30:00,1994,11,27,14,31.0,66,2.1,80,575,118,476,427
1994-11-27 15:30:00,1994,11,27,15,30.0,70,3.1,150,465,89,402,421
1994-11-27 16:30:00,1994,11,27,16,28.0,82,0.0,0,317,110,258,411
1994-11-27 17:30:00,1994,11,27,17,27.0,89,3.1,300,149,58,131,406
1994-11-27 18:30:00,1994,11,27,18,26.4,91,1.8,300,17,0,17,402
1994-11-27 19:30:00,1994,11,27,19,25.8,94,0.5,300,0,0,0,399
1994-11-27 20:30:00,1994,11,27,20,25.6,95,0.3,300,0,0,0,398
1994-11-27 21:30:00,1994,11,27,21,25.4,97,0.2,300,0,0,0,397
1994-11-27 22:30:00,1994,11,27,22,25.2,98,0.0,0,0,0,0,396
1994-11-27 23:30:00,1994,11,27,23,25.2,98,0.0,0,0,0,0,396
1994-11-28 00:30:00,1994,11,28,0,25.1,98,0.0,0,0,0,0,396
1994-11-28 01:30:00,1994,11,28,1,25.1,98,0.0,0,0,0,0,390
1994-11-28 02:30:00,1994,11,28,2,25.1,98,0.2,0,0,0,0,390
1994-11-28 03:30:00,1994,11,28,3,25.1,98,0.3,0,0,0,0,390
1994-11-28 04:30:00,1994,11,28,4,25.1,98,0.5,300,0,0,0,390
1994-11-28 05:30:00,1994,11,28,5,25.2,97,0.8,300,0,0,0,391
1994-11-28 06:30:00,1994,11,28,6,25.3,96,1.2,300,0,0,0,391
1994-11-28 07:30:00,1994,11,28,7,25.4,96,1.5,290,42,0,42,392
1994-11-28 08:30:00,1994,11,28,8,26.6,91,1.5,290,193,87,160,404
1994-11-28 09:30:00,1994,11,28,9,27.9,86,1.5,290,357,120,287,415
1994-11-28 10:30:00,1994,11,28,10,29.1,81,1.5,300,496,107,416,426
1994-11-28 11:30:00,1994,11,28,11,29.5,79,2.5,300,593,117,492,431
1994-11-28 12:30:00,1994,11,28,12,29.8,76,3.6,300,641,209,448,432
1994-11-28 13:30:00,1994,11,28,13,30.2,73,4.6,60,634,210,443,438
1994-11-28 14:30:00,1994,11,28,14,29.0,79,3.6,20,573,117,475,428
1994-11-28 15:30:00,1994,11,28,15,28.9,79,2.0,20,465,89,402,420
1994-11-28 16:30:00,1994,11,28,16,28.9,79,0.5,320,317,110,258,410
1994-11-28 17:30:00,1994,11,28,17,28.0,84,0.5,310,150,58,131,406
1994-11-28 18:30:00,1994,11,28,18,27.4,85,0.2,310,17,0,17,402
1994-11-28 19:30:00,1994,11,28,19,26.8,85,0.0,0,0,0,0,398
1994-11-28 20:30:00,1994,11,28,20,26.5,88,0.0,0,0,0,0,397
1994-11-28 21:30:00,1994,11,28,21,26.1,91,0.0,0,0,0,0,395
1994-11-28 22:30:00,1994,11,28,22,25.8,94,0.0,0,0,0,0,394
1994-11-28 23:30:00,1994,11,28,23,25.8,94,0.2,0,0,0,0,399
1994-11-29 00:30:00,1994,11,29,0,25.7,94,0.3,0,0,0,0,399
1994-11-29 01:30:00,1994,11,29,1,25.7,94,0.5,310,0,0,0,399
1994-11-29 02:30:00,1994,11,29,2,25.0,94,0.0,0,0,0,0,394
1994-11-29 03:30:00,1994,11,29,3,25.0,95,0.7,0,0,0,0,394
1994-11-29 04:30:00,1994,11,29,4,25.1,96,1.5,360,0,0,0,390
1994-11-29 05:30:00,1994,11,29,5,25.0,95,0.7,360,0,0,0,389
1994-11-29 06:30:00,1994,11,29,6,25.0,94,0.0,0,0,0,0,389
1994-11-29 07:30:00,1994,11,29,7,26.0,93,0.5,310,41,0,41,395
1994-11-29 08:30:00,1994,11,29,8,27.2,87,1.2,310,191,87,159,407
1994-11-29 09:30:00,1994,11,29,9,28.4,83,1.9,310,356,120,286,418
1994-11-29 10:30:00,1994,11,29,10,29.6,78,2.6,30,495,107,415,428
1994-11-29 11:30:00,1994,11,29,11,30.0,79,4.6,40,592,117,491,428
1994-11-29 12:30:00,1994,11,29,12,30.2,76,4.1,40,639,209,448,428
1994-11-29 13:30:00,1994,11,29,13,30.5,73,3.6,30,633,209,443,425
1994-11-29 14:30:00,1994,11,29,14,30.0,74,3.1,30,573,117,475,422
1994-11-29 15:30:00,1994,11,29,15,29.5,76,2.6,30,465,89,402,419
1994-11-29 16:30:00,1994,11,29,16,28.9,78,2.1,30,317,110,259,416
1994-11-29 17:30:00,1994,11,29,17,28.4,80,1.5,30,151,58,132,413
